vpandn xmm12, xmm12, xmm12	c44119dfe4	
vpandn xmm12, xmm12, [rax]	c519df20	
vpandn xmm12, xmm12, [r13 + r14*2]	c40119df647500	
vpandn ymm1, ymm1, ymm1	c5f5dfc9	
vpandn ymm1, ymm1, ymm12	c4c175dfcc	
vpandn ymm1, ymm1, [rax]	c5f5df08	
vpandn ymm1, ymm1, [r13 + r14*2]	c48175df4c7500	
vpandn ymm1, ymm12, ymm1	c59ddfc9	
vpandn ymm1, ymm12, ymm12	c4c11ddfcc	
vpandn ymm1, ymm12, [rax]	c59ddf08	
vpandn ymm1, ymm12, [r13 + r14*2]	c4811ddf4c7500	
vpandn ymm12, ymm1, ymm1	c575dfe1	
vpandn ymm12, ymm1, ymm12	c44175dfe4	
vpandn ymm12, ymm1, [rax]	c575df20	
vpandn ymm12, ymm1, [r13 + r14*2]	c40175df647500	
vpandn ymm12, ymm12, ymm1	c51ddfe1	
vpandn ymm12, ymm12, ymm12	c4411ddfe4	
vpandn ymm12, ymm12, [rax]	c51ddf20	
vpandn ymm12, ymm12, [r13 + r14*2]	c4011ddf647500	
vpor xmm1, xmm1, xmm1	c5f1ebc9	
vpor xmm1, xmm1, xmm12	c599ebc9	
vpor xmm1, xmm1, [rax]	c5f1eb08	
vpor xmm1, xmm1, [r13 + r14*2]	c48171eb4c7500	
vpor xmm1, xmm12, xmm1	c599ebc9	
vpor xmm1, xmm12, xmm12	c4c119ebcc	
vpor xmm1, xmm12, [rax]	c599eb08	
vpor xmm1, xmm12, [r13 + r14*2]	c48119eb4c7500	
vpor xmm12, xmm1, xmm1	c571ebe1	
vpor xmm12, xmm1, xmm12	c519ebe1	
vpor xmm12, xmm1, [rax]	c571eb20	
vpor xmm12, xmm1, [r13 + r14*2]	c40171eb647500	
vpor xmm12, xmm12, xmm1	c519ebe1	
vpor xmm12, xmm12, xmm12	c44119ebe4	
vpor xmm12, xmm12, [rax]	c519eb20	
vpor xmm12, xmm12, [r13 + r14*2]	c40119eb647500	
vpor ymm1, ymm1, ymm1	c5f5ebc9	
vpor ymm1, ymm1, ymm12	c59debc9	
vpor ymm1, ymm1, [rax]	c5f5eb08	
vpor ymm1, ymm1, [r13 + r14*2]	c48175eb4c7500	
vpor ymm1, ymm12, ymm1	c59debc9	
vpor ymm1, ymm12, ymm12	c4c11debcc	
vpor ymm1, ymm12, [rax]	c59deb08	
vpor ymm1, ymm12, [r13 + r14*2]	c4811deb4c7500	
vpor ymm12, ymm1, ymm1	c575ebe1	
vpor ymm12, ymm1, ymm12	c51debe1	
vpor ymm12, ymm1, [rax]	c575eb20	
vpor ymm12, ymm1, [r13 + r14*2]	c40175eb647500	
vpor ymm12, ymm12, ymm1	c51debe1	
vpor ymm12, ymm12, ymm12	c4411debe4	
vpor ymm12, ymm12, [rax]	c51deb20	
vpor ymm12, ymm12, [r13 + r14*2]	c4011deb647500	
vpxor xmm1, xmm1, xmm1	c5f1efc9	
vpxor xmm1, xmm1, xmm12	c599efc9	
vpxor xmm1, xmm1, [rax]	c5f1ef08	
vpxor xmm1, xmm1, [r13 + r14*2]	c48171ef4c7500	
vpxor xmm1, xmm12, xmm1	c599efc9	
vpxor xmm1, xmm12, xmm12	c4c119efcc	
vpxor xmm1, xmm12, [rax]	c599ef08	
vpxor xmm1, xmm12, [r13 + r14*2]	c48119ef4c7500	
vpxor xmm12, xmm1, xmm1	c571efe1	
vpxor xmm12, xmm1, xmm12	c519efe1	
vpxor xmm12, xmm1, [rax]	c571ef20	
vpxor xmm12, xmm1, [r13 + r14*2]	c40171ef647500	
vpxor xmm12, xmm12, xmm1	c519efe1	
vpxor xmm12, xmm12, xmm12	c44119efe4	
vpxor xmm12, xmm12, [rax]	c519ef20	
vpxor xmm12, xmm12, [r13 + r14*2]	c40119ef647500	
vpxor ymm1, ymm1, ymm1	c5f5efc9	
vpxor ymm1, ymm1, ymm12	c59defc9	
vpxor ymm1, ymm1, [rax]	c5f5ef08	
vpxor ymm1, ymm1, [r13 + r14*2]	c48175ef4c7500	
vpxor ymm1, ymm12, ymm1	c59defc9	
vpxor ymm1, ymm12, ymm12	c4c11defcc	
vpxor ymm1, ymm12, [rax]	c59def08	
vpxor ymm1, ymm12, [r13 + r14*2]	c4811def4c7500	
vpxor ymm12, ymm1, ymm1	c575efe1	
vpxor ymm12, ymm1, ymm12	c51defe1	
vpxor ymm12, ymm1, [rax]	c575ef20	
vpxor ymm12, ymm1, [r13 + r14*2]	c40175ef647500	
vpxor ymm12, ymm12, ymm1	c51defe1	
vpxor ymm12, ymm12, ymm12	c4411defe4	
vpxor ymm12, ymm12, [rax]	c51def20	
vpxor ymm12, ymm12, [r13 + r14*2]	c4011def647500	
vpcmpeqb xmm1, xmm1, xmm1	c5f174c9	
vpcmpeqb xmm1, xmm1, xmm12	c59974c9	
vpcmpeqb xmm1, xmm1, [rax]	c5f17408	
vpcmpeqb xmm1, xmm1, [r13 + r14*2]	c48171744c7500	
vpcmpeqb xmm1, xmm12, xmm1	c59974c9	
vpcmpeqb xmm1, xmm12, xmm12	c4c11974cc	
vpcmpeqb xmm1, xmm12, [rax]	c5997408	
vpcmpeqb xmm1, xmm12, [r13 + r14*2]	c48119744c7500	
vpcmpeqb xmm12, xmm1, xmm1	c57174e1	
vpcmpeqb xmm12, xmm1, xmm12	c51974e1	
vpcmpeqb xmm12, xmm1, [rax]	c5717420	
vpcmpeqb xmm12, xmm1, [r13 + r14*2]	c4017174647500	
vpcmpeqb xmm12, xmm12, xmm1	c51974e1	
vpcmpeqb xmm12, xmm12, xmm12	c4411974e4	
vpcmpeqb xmm12, xmm12, [rax]	c5197420	
vpcmpeqb xmm12, xmm12, [r13 + r14*2]	c4011974647500	
vpcmpeqb ymm1, ymm1, ymm1	c5f574c9	
vpcmpeqb ymm1, ymm1, ymm12	c59d74c9	
vpcmpeqb ymm1, ymm1, [rax]	c5f57408	
vpcmpeqb ymm1, ymm1, [r13 + r14*2]	c48175744c7500	
vpcmpeqb ymm1, ymm12, ymm1	c59d74c9	
vpcmpeqb ymm1, ymm12, ymm12	c4c11d74cc	
vpcmpeqb ymm1, ymm12, [rax]	c59d7408	
vpcmpeqb ymm1, ymm12, [r13 + r14*2]	c4811d744c7500	
vpcmpeqb ymm12, ymm1, ymm1	c57574e1	
vpcmpeqb ymm12, ymm1, ymm12	c51d74e1	
vpcmpeqb ymm12, ymm1, [rax]	c5757420	
vpcmpeqb ymm12, ymm1, [r13 + r14*2]	c4017574647500	
vpcmpeqb ymm12, ymm12, ymm1	c51d74e1	
vpcmpeqb ymm12, ymm12, ymm12	c4411d74e4	
vpcmpeqb ymm12, ymm12, [rax]	c51d7420	
vpcmpeqb ymm12, ymm12, [r13 + r14*2]	c4011d74647500	
vpcmpeqd xmm1, xmm1, xmm1	c5f176c9	
vpcmpeqd xmm1, xmm1, xmm12	c59976c9	
vpcmpeqd xmm1, xmm1, [rax]	c5f17608	
vpcmpeqd xmm1, xmm1, [r13 + r14*2]	c48171764c7500	
vpcmpeqd xmm1, xmm12, xmm1	c59976c9	
vpcmpeqd xmm1, xmm12, xmm12	c4c11976cc	
vpcmpeqd xmm1, xmm12, [rax]	c5997608	
vpcmpeqd xmm1, xmm12, [r13 + r14*2]	c48119764c7500	
vpcmpeqd xmm12, xmm1, xmm1	c57176e1	
vpcmpeqd xmm12, xmm1, xmm12	c51976e1	
vpcmpeqd xmm12, xmm1, [rax]	c5717620	
vpcmpeqd xmm12, xmm1, [r13 + r14*2]	c4017176647500	
vpcmpeqd xmm12, xmm12, xmm1	c51976e1	
vpcmpeqd xmm12, xmm12, xmm12	c4411976e4	
vpcmpeqd xmm12, xmm12, [rax]	c5197620	
vpcmpeqd xmm12, xmm12, [r13 + r14*2]	c4011976647500	
vpcmpeqd ymm1, ymm1, ymm1	c5f576c9	
vpcmpeqd ymm1, ymm1, ymm12	c59d76c9	
vpcmpeqd ymm1, ymm1, [rax]	c5f57608	
vpcmpeqd ymm1, ymm1, [r13 + r14*2]	c48175764c7500	
vpcmpeqd ymm1, ymm12, ymm1	c59d76c9	
vpcmpeqd ymm1, ymm12, ymm12	c4c11d76cc	
vpcmpeqd ymm1, ymm12, [rax]	c59d7608	
vpcmpeqd ymm1, ymm12, [r13 + r14*2]	c4811d764c7500	
vpcmpeqd ymm12, ymm1, ymm1	c57576e1	
vpcmpeqd ymm12, ymm1, ymm12	c51d76e1	
vpcmpeqd ymm12, ymm1, [rax]	c5757620	
vpcmpeqd ymm12, ymm1, [r13 + r14*2]	c4017576647500	
vpcmpeqd ymm12, ymm12, ymm1	c51d76e1	
vpcmpeqd ymm12, ymm12, ymm12	c4411d76e4	
vpcmpeqd ymm12, ymm12, [rax]	c51d7620	
vpcmpeqd ymm12, ymm12, [r13 + r14*2]	c4011d76647500	
vpmullw xmm1, xmm1, xmm1	c5f1d5c9	
vpmullw xmm1, xmm1, xmm12	c599d5c9	
vpmullw xmm1, xmm1, [rax]	c5f1d508	
vpmullw xmm1, xmm1, [r13 + r14*2]	c48171d54c7500	
vpmullw xmm1, xmm12, xmm1	c599d5c9	
vpmullw xmm1, xmm12, xmm12	c4c119d5cc	
vpmullw xmm1, xmm12, [rax]	c599d508	
vpmullw xmm1, xmm12, [r13 + r14*2]	c48119d54c7500	
vpmullw xmm12, xmm1, xmm1	c571d5e1	
vpmullw xmm12, xmm1, xmm12	c519d5e1	
vpmullw xmm12, xmm1, [rax]	c571d520	
vpmullw xmm12, xmm1, [r13 + r14*2]	c40171d5647500	
vpmullw xmm12, xmm12, xmm1	c519d5e1	
vpmullw xmm12, xmm12, xmm12	c44119d5e4	
vpmullw xmm12, xmm12, [rax]	c519d520	
vpmullw xmm12, xmm12, [r13 + r14*2]	c40119d5647500	
vpmullw ymm1, ymm1, ymm1	c5f5d5c9	
vpmullw ymm1, ymm1, ymm12	c59dd5c9	
vpmullw ymm1, ymm1, [rax]	c5f5d508	
vpmullw ymm1, ymm1, [r13 + r14*2]	c48175d54c7500	
vpmullw ymm1, ymm12, ymm1	c59dd5c9	
vpmullw ymm1, ymm12, ymm12	c4c11dd5cc	
vpmullw ymm1, ymm12, [rax]	c59dd508	
vpmullw ymm1, ymm12, [r13 + r14*2]	c4811dd54c7500	
vpmullw ymm12, ymm1, ymm1	c575d5e1	
vpmullw ymm12, ymm1, ymm12	c51dd5e1	
vpmullw ymm12, ymm1, [rax]	c575d520	
vpmullw ymm12, ymm1, [r13 + r14*2]	c40175d5647500	
vpmullw ymm12, ymm12, ymm1	c51dd5e1	
vpmullw ymm12, ymm12, ymm12	c4411dd5e4	
vpmullw ymm12, ymm12, [rax]	c51dd520	
vpmullw ymm12, ymm12, [r13 + r14*2]	c4011dd5647500	
vpmulld xmm1, xmm1, xmm1	c4e27140c9	
vpmulld xmm1, xmm1, xmm12	c4c27140cc	
vpmulld xmm1, xmm1, [rax]	c4e2714008	
vpmulld xmm1, xmm1, [r13 + r14*2]	c48271404c7500	
vpmulld xmm1, xmm12, xmm1	c4e21940c9	
vpmulld xmm1, xmm12, xmm12	c4c21940cc	
vpmulld xmm1, xmm12, [rax]	c4e2194008	
vpmulld xmm1, xmm12, [r13 + r14*2]	c48219404c7500	
vpmulld xmm12, xmm1, xmm1	c4627140e1	
vpmulld xmm12, xmm1, xmm12	c4427140e4	
vpmulld xmm12, xmm1, [rax]	c462714020	
vpmulld xmm12, xmm1, [r13 + r14*2]	c4027140647500	
vpmulld xmm12, xmm12, xmm1	c4621940e1	
vpmulld xmm12, xmm12, xmm12	c4421940e4	
vpmulld xmm12, xmm12, [rax]	c462194020	
vpmulld xmm12, xmm12, [r13 + r14*2]	c4021940647500	
vpmulld ymm1, ymm1, ymm1	c4e27540c9	
vpmulld ymm1, ymm1, ymm12	c4c27540cc	
vpmulld ymm1, ymm1, [rax]	c4e2754008	
vpmulld ymm1, ymm1, [r13 + r14*2]	c48275404c7500	
vpmulld ymm1, ymm12, ymm1	c4e21d40c9	
vpmulld ymm1, ymm12, ymm12	c4c21d40cc	
vpmulld ymm1, ymm12, [rax]	c4e21d4008	
vpmulld ymm1, ymm12, [r13 + r14*2]	c4821d404c7500	
vpmulld ymm12, ymm1, ymm1	c4627540e1	
vpmulld ymm12, ymm1, ymm12	c4427540e4	
vpmulld ymm12, ymm1, [rax]	c462754020	
vpmulld ymm12, ymm1, [r13 + r14*2]	c4027540647500	
vpmulld ymm12, ymm12, ymm1	c4621d40e1	
vpmulld ymm12, ymm12, ymm12	c4421d40e4	
vpmulld ymm12, ymm12, [rax]	c4621d4020	
vpmulld ymm12, ymm12, [r13 + r14*2]	c4021d40647500	
vsqrtps xmm1, xmm1	c5f851c9	
vsqrtps xmm1, xmm12	c4c17851cc	
vsqrtps xmm1, [rax]	c5f85108	
vsqrtps xmm1, [r13 + r14*2]	c48178514c7500	
vsqrtps xmm12, xmm1	c57851e1	
vsqrtps xmm12, xmm12	c4417851e4	
vsqrtps xmm12, [rax]	c5785120	
vsqrtps xmm12, [r13 + r14*2]	c4017851647500	
vsqrtps ymm1, ymm1	c5fc51c9	
vsqrtps ymm1, ymm12	c4c17c51cc	
vsqrtps ymm1, [rax]	c5fc5108	
vsqrtps ymm1, [r13 + r14*2]	c4817c514c7500	
vsqrtps ymm12, ymm1	c57c51e1	
vsqrtps ymm12, ymm12	c4417c51e4	
vsqrtps ymm12, [rax]	c57c5120	
vsqrtps ymm12, [r13 + r14*2]	c4017c51647500	
vsqrtpd xmm1, xmm1	c5f951c9	
vsqrtpd xmm1, xmm12	c4c17951cc	
vsqrtpd xmm1, [rax]	c5f95108	
vsqrtpd xmm1, [r13 + r14*2]	c48179514c7500	
vsqrtpd xmm12, xmm1	c57951e1	
vsqrtpd xmm12, xmm12	c4417951e4	
vsqrtpd xmm12, [rax]	c5795120	
vsqrtpd xmm12, [r13 + r14*2]	c4017951647500	
vsqrtpd ymm1, ymm1	c5fd51c9	
vsqrtpd ymm1, ymm12	c4c17d51cc	
vsqrtpd ymm1, [rax]	c5fd5108	
vsqrtpd ymm1, [r13 + r14*2]	c4817d514c7500	
vsqrtpd ymm12, ymm1	c57d51e1	
vsqrtpd ymm12, ymm12	c4417d51e4	
vsqrtpd ymm12, [rax]	c57d5120	
vsqrtpd ymm12, [r13 + r14*2]	c4017d51647500	
vrcpps xmm1, xmm1	c5f853c9	
vrcpps xmm1, xmm12	c4c17853cc	
vrcpps xmm1, [rax]	c5f85308	
vrcpps xmm1, [r13 + r14*2]	c48178534c7500	
vrcpps xmm12, xmm1	c57853e1	
vrcpps xmm12, xmm12	c4417853e4	
vrcpps xmm12, [rax]	c5785320	
vrcpps xmm12, [r13 + r14*2]	c4017853647500	
vrcpps ymm1, ymm1	c5fc53c9	
vrcpps ymm1, ymm12	c4c17c53cc	
vrcpps ymm1, [rax]	c5fc5308	
vrcpps ymm1, [r13 + r14*2]	c4817c534c7500	
vrcpps ymm12, ymm1	c57c53e1	
vrcpps ymm12, ymm12	c4417c53e4	
vrcpps ymm12, [rax]	c57c5320	
vrcpps ymm12, [r13 + r14*2]	c4017c53647500	
vrsqrtps xmm1, xmm1	c5f852c9	
vrsqrtps xmm1, xmm12	c4c17852cc	
vrsqrtps xmm1, [rax]	c5f85208	
vrsqrtps xmm1, [r13 + r14*2]	c48178524c7500	
vrsqrtps xmm12, xmm1	c57852e1	
vrsqrtps xmm12, xmm12	c4417852e4	
vrsqrtps xmm12, [rax]	c5785220	
vrsqrtps xmm12, [r13 + r14*2]	c4017852647500	
vrsqrtps ymm1, ymm1	c5fc52c9	
vrsqrtps ymm1, ymm12	c4c17c52cc	
vrsqrtps ymm1, [rax]	c5fc5208	
vrsqrtps ymm1, [r13 + r14*2]	c4817c524c7500	
vrsqrtps ymm12, ymm1	c57c52e1	
vrsqrtps ymm12, ymm12	c4417c52e4	
vrsqrtps ymm12, [rax]	c57c5220	
vrsqrtps ymm12, [r13 + r14*2]	c4017c52647500	
vcvtdq2ps xmm1, xmm1	c5f85bc9	
vcvtdq2ps xmm1, xmm12	c4c1785bcc	
vcvtdq2ps xmm1, [rax]	c5f85b08	
vcvtdq2ps xmm1, [r13 + r14*2]	c481785b4c7500	
vcvtdq2ps xmm12, xmm1	c5785be1	
vcvtdq2ps xmm12, xmm12	c441785be4	
vcvtdq2ps xmm12, [rax]	c5785b20	
vcvtdq2ps xmm12, [r13 + r14*2]	c401785b647500	
vcvtdq2ps ymm1, ymm1	c5fc5bc9	
vcvtdq2ps ymm1, ymm12	c4c17c5bcc	
vcvtdq2ps ymm1, [rax]	c5fc5b08	
vcvtdq2ps ymm1, [r13 + r14*2]	c4817c5b4c7500	
vcvtdq2ps ymm12, ymm1	c57c5be1	
vcvtdq2ps ymm12, ymm12	c4417c5be4	
vcvtdq2ps ymm12, [rax]	c57c5b20	
vcvtdq2ps ymm12, [r13 + r14*2]	c4017c5b647500	
vcvtps2dq xmm1, xmm1	c5f95bc9	
vcvtps2dq xmm1, xmm12	c4c1795bcc	
vcvtps2dq xmm1, [rax]	c5f95b08	
vcvtps2dq xmm1, [r13 + r14*2]	c481795b4c7500	
vcvtps2dq xmm12, xmm1	c5795be1	
vcvtps2dq xmm12, xmm12	c441795be4	
vcvtps2dq xmm12, [rax]	c5795b20	
vcvtps2dq xmm12, [r13 + r14*2]	c401795b647500	
vcvtps2dq ymm1, ymm1	c5fd5bc9	
vcvtps2dq ymm1, ymm12	c4c17d5bcc	
vcvtps2dq ymm1, [rax]	c5fd5b08	
vcvtps2dq ymm1, [r13 + r14*2]	c4817d5b4c7500	
vcvtps2dq ymm12, ymm1	c57d5be1	
vcvtps2dq ymm12, ymm12	c4417d5be4	
vcvtps2dq ymm12, [rax]	c57d5b20	
vcvtps2dq ymm12, [r13 + r14*2]	c4017d5b647500	
vcvttps2dq xmm1, xmm1	c5fa5bc9	
vcvttps2dq xmm1, xmm12	c4c17a5bcc	
vcvttps2dq xmm1, [rax]	c5fa5b08	
vcvttps2dq xmm1, [r13 + r14*2]	c4817a5b4c7500	
vcvttps2dq xmm12, xmm1	c57a5be1	
vcvttps2dq xmm12, xmm12	c4417a5be4	
vcvttps2dq xmm12, [rax]	c57a5b20	
vcvttps2dq xmm12, [r13 + r14*2]	c4017a5b647500	
vcvttps2dq ymm1, ymm1	c5fe5bc9	
vcvttps2dq ymm1, ymm12	c4c17e5bcc	
vcvttps2dq ymm1, [rax]	c5fe5b08	
vcvttps2dq ymm1, [r13 + r14*2]	c4817e5b4c7500	
vcvttps2dq ymm12, ymm1	c57e5be1	
vcvttps2dq ymm12, ymm12	c4417e5be4	
vcvttps2dq ymm12, [rax]	c57e5b20	
vcvttps2dq ymm12, [r13 + r14*2]	c4017e5b647500	
vmovaps xmm1, xmm1	c5f828c9	
vmovaps xmm1, xmm12	c57829e1	
vmovaps xmm1, [rax]	c5f82808	
vmovaps xmm1, [r13 + r14*2]	c48178284c7500	
vmovaps xmm12, xmm1	c57828e1	
vmovaps xmm12, xmm12	c4417828e4	
vmovaps xmm12, [rax]	c5782820	
vmovaps xmm12, [r13 + r14*2]	c4017828647500	
vmovaps ymm1, ymm1	c5fc28c9	
vmovaps ymm1, ymm12	c57c29e1	
vmovaps ymm1, [rax]	c5fc2808	
vmovaps ymm1, [r13 + r14*2]	c4817c284c7500	
vmovaps ymm12, ymm1	c57c28e1	
vmovaps ymm12, ymm12	c4417c28e4	
vmovaps ymm12, [rax]	c57c2820	
vmovaps ymm12, [r13 + r14*2]	c4017c28647500	
vmovaps [rax], xmm1	c5f82908	
vmovaps [rax], xmm12	c5782920	
vmovaps [r13 + r14*2], xmm1	c48178294c7500	
vmovaps [r13 + r14*2], xmm12	c4017829647500	
vmovaps [rip + sym0], xmm1	c5f8290d00000000	4,4,rel32,sym0
vmovaps [rip + sym0], xmm12	c578292500000000	4,4,rel32,sym0
vmovaps [rax], ymm1	c5fc2908	
vmovaps [rax], ymm12	c57c2920	
vmovaps [r13 + r14*2], ymm1	c4817c294c7500	
vmovaps [r13 + r14*2], ymm12	c4017c29647500	
vmovaps [rip + sym0], ymm1	c5fc290d00000000	4,4,rel32,sym0
vmovaps [rip + sym0], ymm12	c57c292500000000	4,4,rel32,sym0
vmovups xmm1, xmm1	c5f810c9	
vmovups xmm1, xmm12	c57811e1	
vmovups xmm1, [rax]	c5f81008	
vmovups xmm1, [r13 + r14*2]	c48178104c7500	
vmovups xmm12, xmm1	c57810e1	
vmovups xmm12, xmm12	c4417810e4	
vmovups xmm12, [rax]	c5781020	
vmovups xmm12, [r13 + r14*2]	c4017810647500	
vmovups ymm1, ymm1	c5fc10c9	
vmovups ymm1, ymm12	c57c11e1	
vmovups ymm1, [rax]	c5fc1008	
vmovups ymm1, [r13 + r14*2]	c4817c104c7500	
vmovups ymm12, ymm1	c57c10e1	
vmovups ymm12, ymm12	c4417c10e4	
vmovups ymm12, [rax]	c57c1020	
vmovups ymm12, [r13 + r14*2]	c4017c10647500	
vmovups [rax], xmm1	c5f81108	
vmovups [rax], xmm12	c5781120	
vmovups [r13 + r14*2], xmm1	c48178114c7500	
vmovups [r13 + r14*2], xmm12	c4017811647500	
vmovups [rip + sym0], xmm1	c5f8110d00000000	4,4,rel32,sym0
vmovups [rip + sym0], xmm12	c578112500000000	4,4,rel32,sym0
vmovups [rax], ymm1	c5fc1108	
vmovups [rax], ymm12	c57c1120	
vmovups [r13 + r14*2], ymm1	c4817c114c7500	
vmovups [r13 + r14*2], ymm12	c4017c11647500	
vmovups [rip + sym0], ymm1	c5fc110d00000000	4,4,rel32,sym0
vmovups [rip + sym0], ymm12	c57c112500000000	4,4,rel32,sym0
vmovapd xmm1, xmm1	c5f928c9	
vmovapd xmm1, xmm12	c57929e1	
vmovapd xmm1, [rax]	c5f92808	
vmovapd xmm1, [r13 + r14*2]	c48179284c7500	
vmovapd xmm12, xmm1	c57928e1	
vmovapd xmm12, xmm12	c4417928e4	
vmovapd xmm12, [rax]	c5792820	
vmovapd xmm12, [r13 + r14*2]	c4017928647500	
vmovapd ymm1, ymm1	c5fd28c9	
vmovapd ymm1, ymm12	c57d29e1	
vmovapd ymm1, [rax]	c5fd2808	
vmovapd ymm1, [r13 + r14*2]	c4817d284c7500	
vmovapd ymm12, ymm1	c57d28e1	
vmovapd ymm12, ymm12	c4417d28e4	
vmovapd ymm12, [rax]	c57d2820	
vmovapd ymm12, [r13 + r14*2]	c4017d28647500	
vmovapd [rax], xmm1	c5f92908	
vmovapd [rax], xmm12	c5792920	
vmovapd [r13 + r14*2], xmm1	c48179294c7500	
vmovapd [r13 + r14*2], xmm12	c4017929647500	
vmovapd [rip + sym0], xmm1	c5f9290d00000000	4,4,rel32,sym0
vmovapd [rip + sym0], xmm12	c579292500000000	4,4,rel32,sym0
vmovapd [rax], ymm1	c5fd2908	
vmovapd [rax], ymm12	c57d2920	
vmovapd [r13 + r14*2], ymm1	c4817d294c7500	
vmovapd [r13 + r14*2], ymm12	c4017d29647500	
vmovapd [rip + sym0], ymm1	c5fd290d00000000	4,4,rel32,sym0
vmovapd [rip + sym0], ymm12	c57d292500000000	4,4,rel32,sym0
vmovupd xmm1, xmm1	c5f910c9	
vmovupd xmm1, xmm12	c57911e1	
vmovupd xmm1, [rax]	c5f91008	
vmovupd xmm1, [r13 + r14*2]	c48179104c7500	
vmovupd xmm12, xmm1	c57910e1	
vmovupd xmm12, xmm12	c4417910e4	
vmovupd xmm12, [rax]	c5791020	
vmovupd xmm12, [r13 + r14*2]	c4017910647500	
vmovupd ymm1, ymm1	c5fd10c9	
vmovupd ymm1, ymm12	c57d11e1	
vmovupd ymm1, [rax]	c5fd1008	
vmovupd ymm1, [r13 + r14*2]	c4817d104c7500	
vmovupd ymm12, ymm1	c57d10e1	
vmovupd ymm12, ymm12	c4417d10e4	
vmovupd ymm12, [rax]	c57d1020	
vmovupd ymm12, [r13 + r14*2]	c4017d10647500	
vmovupd [rax], xmm1	c5f91108	
vmovupd [rax], xmm12	c5791120	
vmovupd [r13 + r14*2], xmm1	c48179114c7500	
vmovupd [r13 + r14*2], xmm12	c4017911647500	
vmovupd [rip + sym0], xmm1	c5f9110d00000000	4,4,rel32,sym0
vmovupd [rip + sym0], xmm12	c579112500000000	4,4,rel32,sym0
vmovupd [rax], ymm1	c5fd1108	
vmovupd [rax], ymm12	c57d1120	
vmovupd [r13 + r14*2], ymm1	c4817d114c7500	
vmovupd [r13 + r14*2], ymm12	c4017d11647500	
vmovupd [rip + sym0], ymm1	c5fd110d00000000	4,4,rel32,sym0
vmovupd [rip + sym0], ymm12	c57d112500000000	4,4,rel32,sym0
vmovdqa xmm1, xmm1	c5f96fc9	
vmovdqa xmm1, xmm12	c5797fe1	
vmovdqa xmm1, [rax]	c5f96f08	
vmovdqa xmm1, [r13 + r14*2]	c481796f4c7500	
vmovdqa xmm12, xmm1	c5796fe1	
vmovdqa xmm12, xmm12	c441796fe4	
vmovdqa xmm12, [rax]	c5796f20	
vmovdqa xmm12, [r13 + r14*2]	c401796f647500	
vmovdqa ymm1, ymm1	c5fd6fc9	
vmovdqa ymm1, ymm12	c57d7fe1	
vmovdqa ymm1, [rax]	c5fd6f08	
vmovdqa ymm1, [r13 + r14*2]	c4817d6f4c7500	
vmovdqa ymm12, ymm1	c57d6fe1	
vmovdqa ymm12, ymm12	c4417d6fe4	
vmovdqa ymm12, [rax]	c57d6f20	
vmovdqa ymm12, [r13 + r14*2]	c4017d6f647500	
vmovdqa [rax], xmm1	c5f97f08	
vmovdqa [rax], xmm12	c5797f20	
vmovdqa [r13 + r14*2], xmm1	c481797f4c7500	
vmovdqa [r13 + r14*2], xmm12	c401797f647500	
vmovdqa [rip + sym0], xmm1	c5f97f0d00000000	4,4,rel32,sym0
vmovdqa [rip + sym0], xmm12	c5797f2500000000	4,4,rel32,sym0
vmovdqa [rax], ymm1	c5fd7f08	
vmovdqa [rax], ymm12	c57d7f20	
vmovdqa [r13 + r14*2], ymm1	c4817d7f4c7500	
vmovdqa [r13 + r14*2], ymm12	c4017d7f647500	
vmovdqa [rip + sym0], ymm1	c5fd7f0d00000000	4,4,rel32,sym0
vmovdqa [rip + sym0], ymm12	c57d7f2500000000	4,4,rel32,sym0
vmovdqu xmm1, xmm1	c5fa6fc9	
vmovdqu xmm1, xmm12	c57a7fe1	
vmovdqu xmm1, [rax]	c5fa6f08	
vmovdqu xmm1, [r13 + r14*2]	c4817a6f4c7500	
vmovdqu xmm12, xmm1	c57a6fe1	
vmovdqu xmm12, xmm12	c4417a6fe4	
vmovdqu xmm12, [rax]	c57a6f20	
vmovdqu xmm12, [r13 + r14*2]	c4017a6f647500	
vmovdqu ymm1, ymm1	c5fe6fc9	
vmovdqu ymm1, ymm12	c57e7fe1	
vmovdqu ymm1, [rax]	c5fe6f08	
vmovdqu ymm1, [r13 + r14*2]	c4817e6f4c7500	
vmovdqu ymm12, ymm1	c57e6fe1	
vmovdqu ymm12, ymm12	c4417e6fe4	
vmovdqu ymm12, [rax]	c57e6f20	
vmovdqu ymm12, [r13 + r14*2]	c4017e6f647500	
vmovdqu [rax], xmm1	c5fa7f08	
vmovdqu [rax], xmm12	c57a7f20	
vmovdqu [r13 + r14*2], xmm1	c4817a7f4c7500	
vmovdqu [r13 + r14*2], xmm12	c4017a7f647500	
vmovdqu [rip + sym0], xmm1	c5fa7f0d00000000	4,4,rel32,sym0
vmovdqu [rip + sym0], xmm12	c57a7f2500000000	4,4,rel32,sym0
vmovdqu [rax], ymm1	c5fe7f08	
vmovdqu [rax], ymm12	c57e7f20	
vmovdqu [r13 + r14*2], ymm1	c4817e7f4c7500	
vmovdqu [r13 + r14*2], ymm12	c4017e7f647500	
vmovdqu [rip + sym0], ymm1	c5fe7f0d00000000	4,4,rel32,sym0
vmovdqu [rip + sym0], ymm12	c57e7f2500000000	4,4,rel32,sym0
